3,1,24,2,7,"resetintel@173-179@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","resetintel","resetintel( connection , value )",173,179
13,7,94,1,17,"respawn@183-199@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","respawn","respawn( connection )",183,199
13,5,95,2,14,"get_entity_location@202-215@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","get_entity_location","get_entity_location( connection , entity_id )",202,215
7,1,69,1,8,"get_spawn_location@218-225@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","get_spawn_location","get_spawn_location( connection )",218,225
6,2,36,5,6,"apply_script.is_in_invalid_area@234-239@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.is_in_invalid_area","apply_script.is_in_invalid_area( self , x , y , check_area , error_message )",234,239
8,4,85,4,10,"apply_script.invalid_build_position@241-250@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.invalid_build_position","apply_script.invalid_build_position( self , x , y , z )",241,250
10,1,96,1,11,"apply_script.random_color@252-262@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.random_color","apply_script.random_color( self )",252,262
18,10,153,2,22,"apply_script.on_line_build_attempt@264-285@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.on_line_build_attempt","apply_script.on_line_build_attempt( self , points )",264,285
14,7,114,4,18,"apply_script.on_block_build_attempt@287-304@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.on_block_build_attempt","apply_script.on_block_build_attempt( self , x , y , z )",287,304
41,27,367,5,43,"apply_script.on_block_destroy@306-348@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.on_block_destroy","apply_script.on_block_destroy( self , x , y , z , value )",306,348
4,2,29,1,4,"apply_script.on_flag_take@350-353@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.on_flag_take","apply_script.on_flag_take( self )",350,353
4,1,28,2,4,"apply_script.on_spawn@355-358@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.on_spawn","apply_script.on_spawn( self , pos )",355,358
14,7,130,2,14,"apply_script.grenade_exploded@360-373@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.grenade_exploded","apply_script.grenade_exploded( self , grenade )",360,373
8,1,85,3,9,"apply_script.__init__@383-391@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.__init__","apply_script.__init__( self , * arg , ** kw )",383,391
14,5,82,3,14,"apply_script.check_intel_location@393-406@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.check_intel_location","apply_script.check_intel_location( self , team , timer_val )",393,406
5,1,37,1,5,"apply_script.check_intel_locations@408-412@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.check_intel_locations","apply_script.check_intel_locations( self )",408,412
27,4,216,2,35,"apply_script.on_map_change@414-448@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script.on_map_change","apply_script.on_map_change( self , map )",414,448
25,1,75,3,223,"apply_script@228-450@./piqueserver\game_modes\push.py","./piqueserver\game_modes\push.py","apply_script","apply_script( protocol , connection , config )",228,450
2,1,13,1,2,"score@40-41@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","score","score( connection )",40,41
4,1,38,2,4,"apply_script.on_spawn@47-50@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.on_spawn","apply_script.on_spawn( self , pos )",47,50
4,2,21,1,4,"apply_script.on_flag_take@52-55@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.on_flag_take","apply_script.on_flag_take( self )",52,55
5,1,34,1,5,"apply_script.on_flag_capture@57-61@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.on_flag_capture","apply_script.on_flag_capture( self )",57,61
4,1,35,4,4,"apply_script.on_kill@63-66@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.on_kill","apply_script.on_kill( self , killer , type , grenade )",63,66
5,2,27,1,5,"apply_script.explain_game_mode@68-72@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.explain_game_mode","apply_script.explain_game_mode( self )",68,72
4,2,41,6,4,"apply_script.on_flag_spawn@77-80@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.on_flag_spawn","apply_script.on_flag_spawn( self , x , y , z , flag , entity_id )",77,80
24,3,125,1,24,"apply_script.get_kill_count@82-105@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.get_kill_count","apply_script.get_kill_count( self )",82,105
10,4,63,3,12,"apply_script.do_captures@109-120@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.do_captures","apply_script.do_captures( self , team , caps )",109,120
21,6,158,2,23,"apply_script.check_end_game@122-144@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script.check_end_game","apply_script.check_end_game( self , player )",122,144
14,1,46,3,103,"apply_script@44-146@./piqueserver\game_modes\tdm.py","./piqueserver\game_modes\tdm.py","apply_script","apply_script( protocol , connection , config )",44,146
4,2,21,2,4,"add_player@29-32@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","add_player","add_player( self , player )",29,32
2,1,10,1,2,"enable@34-35@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","enable","enable( self )",34,35
5,2,39,1,5,"disable@37-41@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","disable","disable( self )",37,41
4,2,16,1,4,"get_index@44-47@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","get_index","get_index( value )",44,47
3,1,19,1,3,"random_up_down@50-52@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","random_up_down","random_up_down( value )",50,52
2,1,17,1,2,"limit_angle@55-56@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","limit_angle","limit_angle( value )",55,56
2,1,17,1,2,"limit_dimension@59-60@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","limit_dimension","limit_dimension( value )",59,60
3,1,41,4,3,"get_point@63-65@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","get_point","get_point( x , y , magnitude , angle )",63,65
6,2,36,1,6,"apply_script.get_spawn_location@71-76@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","apply_script.get_spawn_location","apply_script.get_spawn_location( self )",71,76
4,2,27,2,4,"apply_script.on_spawn@78-81@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","apply_script.on_spawn","apply_script.on_spawn( self , pos )",78,81
67,13,481,1,83,"apply_script.get_cp_entities@86-168@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","apply_script.get_cp_entities","apply_script.get_cp_entities( self )",86,168
21,8,140,2,21,"apply_script.on_cp_capture@170-190@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","apply_script.on_cp_capture","apply_script.on_cp_capture( self , territory )",170,190
9,1,36,3,125,"apply_script@68-192@./piqueserver\game_modes\tow.py","./piqueserver\game_modes\tow.py","apply_script","apply_script( protocol , connection , config )",68,192
4,1,48,2,4,"afk@30-33@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","afk","afk( connection , player )",30,33
31,10,210,3,31,"kick_afk@37-67@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","kick_afk","kick_afk( connection , minutes , amount = None )",37,67
8,2,68,1,8,"apply_script.afk_kick@77-84@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.afk_kick","apply_script.afk_kick( self )",77,84
6,3,48,1,11,"apply_script.reset_afk_kick_call@86-96@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.reset_afk_kick_call","apply_script.reset_afk_kick_call( self )",86,96
5,3,36,1,5,"apply_script.on_disconnect@98-102@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.on_disconnect","apply_script.on_disconnect( self )",98,102
6,4,56,3,6,"apply_script.on_user_login@104-109@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.on_user_login","apply_script.on_user_login( self , user_type , verbose = True )",104,109
6,2,41,1,6,"apply_script.on_connect@111-116@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.on_connect","apply_script.on_connect( self )",111,116
3,1,25,3,3,"apply_script.on_chat@118-120@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.on_chat","apply_script.on_chat( self , value , global_message )",118,120
3,1,29,4,3,"apply_script.on_orientation_update@122-124@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script.on_orientation_update","apply_script.on_orientation_update( self , x , y , z )",122,124
13,1,46,3,57,"apply_script@70-126@./piqueserver\scripts\afk.py","./piqueserver\scripts\afk.py","apply_script","apply_script( protocol , connection , config )",70,126
5,3,72,2,5,"point_distance2@116-120@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","point_distance2","point_distance2( c1 , c2 )",116,120
2,1,37,2,2,"dot3d@123-124@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","dot3d","dot3d( v1 , v2 )",123,124
2,1,29,1,2,"magnitude@127-128@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","magnitude","magnitude( v )",127,128
2,1,30,2,2,"scale@131-132@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","scale","scale( v , factor )",131,132
2,1,39,2,2,"subtract@135-136@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","subtract","subtract( v1 , v2 )",135,136
6,2,34,2,6,"accuracy@140-145@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","accuracy","accuracy( connection , name = None )",140,145
22,5,129,2,23,"accuracy_player@148-170@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","accuracy_player","accuracy_player( player , name_info = True )",148,170
3,1,22,2,3,"hackinfo@174-176@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","hackinfo","hackinfo( connection , name )",174,176
12,1,93,1,12,"hackinfo_player@179-190@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","hackinfo_player","hackinfo_player( player )",179,190
4,2,37,2,4,"apply_script.start_votekick@196-199@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.start_votekick","apply_script.start_votekick( self , payload )",196,199
13,1,115,3,13,"apply_script.__init__@203-215@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.__init__","apply_script.__init__( self , * arg , ** kw )",203,215
11,6,87,2,11,"apply_script.warn_admin@217-227@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.warn_admin","apply_script.warn_admin( self , prefix = 'Possible aimbot detected.' )",217,227
3,1,21,2,3,"apply_script.on_spawn@229-231@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_spawn","apply_script.on_spawn( self , pos )",229,231
3,2,23,2,3,"apply_script.bullet_loop_start@233-235@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.bullet_loop_start","apply_script.bullet_loop_start( self , interval )",233,235
3,2,19,1,3,"apply_script.bullet_loop_stop@237-239@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.bullet_loop_stop","apply_script.bullet_loop_stop( self )",237,239
11,3,53,1,12,"apply_script.get_headshot_snap_count@241-252@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.get_headshot_snap_count","apply_script.get_headshot_snap_count( self )",241,252
37,11,271,4,49,"apply_script.on_orientation_update@254-302@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_orientation_update","apply_script.on_orientation_update( self , x , y , z )",254,302
12,7,98,2,13,"apply_script.on_shoot_set@304-316@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_shoot_set","apply_script.on_shoot_set( self , shoot )",304,316
11,3,53,1,12,"apply_script.get_kill_count@318-329@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.get_kill_count","apply_script.get_kill_count( self )",318,329
21,10,150,4,24,"apply_script.on_kill@331-354@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_kill","apply_script.on_kill( self , by , kill_type , grenade )",331,354
12,5,64,1,12,"apply_script.multiple_bullets_eject@356-367@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.multiple_bullets_eject","apply_script.multiple_bullets_eject( self )",356,367
28,10,178,5,30,"apply_script.on_hit@369-398@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_hit","apply_script.on_hit( self , hit_amount , hit_player , hit_type , grenade )",369,398
13,5,82,2,13,"apply_script.hit_percent_eject@400-412@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.hit_percent_eject","apply_script.hit_percent_eject( self , hit_accuracy )",400,412
17,10,130,1,17,"apply_script.check_percent@414-430@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.check_percent","apply_script.check_percent( self )",414,430
12,8,80,1,14,"apply_script.on_bullet_fire@432-445@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_bullet_fire","apply_script.on_bullet_fire( self )",432,445
22,8,149,2,22,"apply_script.check_near_miss@447-468@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.check_near_miss","apply_script.check_near_miss( self , target )",447,468
25,5,174,1,26,"apply_script.on_disconnect@471-496@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script.on_disconnect","apply_script.on_disconnect( self )",471,496
22,1,61,3,306,"apply_script@193-498@./piqueserver\scripts\aimbot2.py","./piqueserver\scripts\aimbot2.py","apply_script","apply_script( protocol , connection , config )",193,498
8,2,46,2,14,"airstrike@49-62@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","airstrike","airstrike( connection , * args )",49,62
3,1,18,2,3,"give_strike@69-71@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","give_strike","give_strike( connection , player )",69,71
2,1,34,2,2,"bellrand@74-75@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","bellrand","bellrand( a , b )",74,75
5,1,35,5,5,"__init__@81-85@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","__init__","__init__( self , secs , f , * args , ** kw )",81,85
8,3,77,1,11,"start_or_reset@87-97@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","start_or_reset","start_or_reset( self )",87,97
4,3,30,1,4,"stop@99-102@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","stop","stop( self )",99,102
2,2,17,1,2,"active@104-105@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","active","active( self )",104,105
2,1,10,1,2,"__del__@107-108@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","__del__","__del__( self )",107,108
10,1,110,4,11,"apply_script.start_airstrike@121-131@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.start_airstrike","apply_script.start_airstrike( self , x , y , z )",121,131
27,5,203,4,29,"apply_script.do_airstrike@133-161@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.do_airstrike","apply_script.do_airstrike( self , x , y , z )",133,161
21,4,163,4,23,"apply_script.create_airstrike_grenade@163-185@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.create_airstrike_grenade","apply_script.create_airstrike_grenade( self , x , y , z )",163,185
10,4,63,2,10,"apply_script.airstrike_exploded@187-196@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.airstrike_exploded","apply_script.airstrike_exploded( self , grenade )",187,196
6,5,36,1,6,"apply_script.end_airstrike@198-203@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.end_airstrike","apply_script.end_airstrike( self )",198,203
13,4,96,1,13,"apply_script.start_zoomv@205-217@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.start_zoomv","apply_script.start_zoomv( self )",205,217
10,3,51,1,10,"apply_script.end_zoomv@219-228@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.end_zoomv","apply_script.end_zoomv( self )",219,228
5,3,44,2,5,"apply_script.send_zoomv_chat@230-234@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.send_zoomv_chat","apply_script.send_zoomv_chat( self , message )",230,234
3,1,20,2,3,"apply_script.on_team_changed@236-238@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_team_changed","apply_script.on_team_changed( self , old_team )",236,238
5,1,61,2,5,"apply_script.on_login@240-244@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_login","apply_script.on_login( self , player_name )",240,244
8,1,41,1,8,"apply_script.on_reset@246-253@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_reset","apply_script.on_reset( self )",246,253
4,2,27,2,4,"apply_script.on_spawn@255-258@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_spawn","apply_script.on_spawn( self , location )",255,258
14,8,105,4,17,"apply_script.on_kill@260-276@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_kill","apply_script.on_kill( self , killer , kill_type , grenade )",260,276
5,3,39,2,5,"apply_script.on_shoot_set@278-282@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_shoot_set","apply_script.on_shoot_set( self , fire )",278,282
5,6,60,5,5,"apply_script.on_walk_update@284-288@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_walk_update","apply_script.on_walk_update( self , up , down , left , right )",284,288
9,5,59,2,9,"apply_script.on_secondary_fire_set@290-298@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_secondary_fire_set","apply_script.on_secondary_fire_set( self , secondary )",290,298
19,15,141,5,20,"apply_script.on_animation_update@300-319@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script.on_animation_update","apply_script.on_animation_update( self , jump , crouch , sneak , sprint )",300,319
27,1,74,3,211,"apply_script@111-321@./piqueserver\scripts\airstrike2.py","./piqueserver\scripts\airstrike2.py","apply_script","apply_script( protocol , connection , config )",111,321
24,7,197,2,29,"analyze_shot@23-51@./piqueserver\scripts\analyze.py","./piqueserver\scripts\analyze.py","analyze_shot","analyze_shot( connection , player = None )",23,51
41,17,319,5,41,"apply_script.on_unvalidated_hit@64-104@./piqueserver\scripts\analyze.py","./piqueserver\scripts\analyze.py","apply_script.on_unvalidated_hit","apply_script.on_unvalidated_hit( self , hit_amount , hit_player , type , grenade )",64,104
7,4,84,2,7,"apply_script.on_weapon_set@106-112@./piqueserver\scripts\analyze.py","./piqueserver\scripts\analyze.py","apply_script.on_weapon_set","apply_script.on_weapon_set( self , value )",106,112
12,6,120,1,12,"apply_script.on_disconnect@114-125@./piqueserver\scripts\analyze.py","./piqueserver\scripts\analyze.py","apply_script.on_disconnect","apply_script.on_disconnect( self )",114,125
3,1,21,2,3,"apply_script.on_map_change@130-132@./piqueserver\scripts\analyze.py","./piqueserver\scripts\analyze.py","apply_script.on_map_change","apply_script.on_map_change( self , map )",130,132
14,1,60,3,78,"apply_script@56-133@./piqueserver\scripts\analyze.py","./piqueserver\scripts\analyze.py","apply_script","apply_script( protocol , connection , config )",56,133
4,5,45,2,4,"antijerk_match@28-31@./piqueserver\scripts\antijerk.py","./piqueserver\scripts\antijerk.py","antijerk_match","antijerk_match( player , msg )",28,31
2,1,17,1,2,"apply_script.jerk_kick@35-36@./piqueserver\scripts\antijerk.py","./piqueserver\scripts\antijerk.py","apply_script.jerk_kick","apply_script.jerk_kick( connection )",35,36
5,2,34,3,5,"apply_script.on_chat@40-44@./piqueserver\scripts\antijerk.py","./piqueserver\scripts\antijerk.py","apply_script.on_chat","apply_script.on_chat( self , value , global_message )",40,44
5,2,32,2,5,"apply_script.on_login@46-50@./piqueserver\scripts\antijerk.py","./piqueserver\scripts\antijerk.py","apply_script.on_login","apply_script.on_login( self , name )",46,50
6,1,25,3,19,"apply_script@34-52@./piqueserver\scripts\antijerk.py","./piqueserver\scripts\antijerk.py","apply_script","apply_script( protocol , connection , config )",34,52
3,2,31,2,3,"deuce_howto_match@19-21@./piqueserver\scripts\autohelp.py","./piqueserver\scripts\autohelp.py","deuce_howto_match","deuce_howto_match( player , msg )",19,21
2,1,19,2,2,"airstrike_howto_match@24-25@./piqueserver\scripts\autohelp.py","./piqueserver\scripts\autohelp.py","airstrike_howto_match","airstrike_howto_match( player , msg )",24,25
5,1,26,1,5,"apply_script.send_help_nick@29-33@./piqueserver\scripts\autohelp.py","./piqueserver\scripts\autohelp.py","apply_script.send_help_nick","apply_script.send_help_nick( connection )",29,33
7,1,27,1,7,"apply_script.send_help_airstrike@35-41@./piqueserver\scripts\autohelp.py","./piqueserver\scripts\autohelp.py","apply_script.send_help_airstrike","apply_script.send_help_airstrike( connection )",35,41
6,3,60,3,6,"apply_script.on_chat@45-50@./piqueserver\scripts\autohelp.py","./piqueserver\scripts\autohelp.py","apply_script.on_chat","apply_script.on_chat( self , value , global_message )",45,50
6,1,25,3,24,"apply_script@28-51@./piqueserver\scripts\autohelp.py","./piqueserver\scripts\autohelp.py","apply_script","apply_script( protocol , connection , config )",28,51
10,5,86,2,10,"get_entity_location@39-48@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","get_entity_location","get_entity_location( self , entity_id )",39,48
6,1,60,1,6,"get_spawn_location@51-56@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","get_spawn_location","get_spawn_location( connection )",51,56
10,7,79,3,10,"coord_on_platform@59-68@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","coord_on_platform","coord_on_platform( x , y , z )",59,68
5,2,35,2,6,"apply_script.get_protected_area@75-80@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.get_protected_area","apply_script.get_protected_area( self , team )",75,80
11,6,97,4,14,"apply_script.invalid_build_position@82-95@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.invalid_build_position","apply_script.invalid_build_position( self , x , y , z )",82,95
4,2,38,4,4,"apply_script.on_block_build_attempt@97-100@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_block_build_attempt","apply_script.on_block_build_attempt( self , x , y , z )",97,100
5,3,32,2,5,"apply_script.on_line_build_attempt@102-106@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_line_build_attempt","apply_script.on_line_build_attempt( self , points )",102,106
5,4,29,1,5,"apply_script.is_trusted_for_block_destruction@108-112@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.is_trusted_for_block_destruction","apply_script.is_trusted_for_block_destruction( self )",108,112
25,8,150,5,29,"apply_script.on_block_destroy@115-143@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_block_destroy","apply_script.on_block_destroy( self , x , y , z , mode )",115,143
6,1,29,1,6,"apply_script.auto_kill_intel_hog@148-153@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.auto_kill_intel_hog","apply_script.auto_kill_intel_hog( self )",148,153
3,1,32,1,3,"apply_script.restore_default_fog_color@155-157@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.restore_default_fog_color","apply_script.restore_default_fog_color( self )",155,157
14,4,134,1,15,"apply_script.on_flag_take@159-173@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_flag_take","apply_script.on_flag_take( self )",159,173
17,7,160,1,17,"apply_script.on_flag_drop@176-192@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_flag_drop","apply_script.on_flag_drop( self )",176,192
4,1,20,1,4,"apply_script.reset_flag@194-197@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.reset_flag","apply_script.reset_flag( self )",194,197
5,2,32,1,5,"apply_script.on_flag_capture@199-203@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_flag_capture","apply_script.on_flag_capture( self )",199,203
5,2,32,1,5,"apply_script.on_reset@205-209@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_reset","apply_script.on_reset( self )",205,209
19,6,119,2,19,"apply_script.on_map_change@214-232@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.on_map_change","apply_script.on_map_change( self , map )",214,232
6,3,53,4,6,"apply_script.is_indestructable@234-239@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script.is_indestructable","apply_script.is_indestructable( self , x , y , z )",234,239
22,1,71,3,171,"apply_script@71-241@./piqueserver\scripts\babel_script.py","./piqueserver\scripts\babel_script.py","apply_script","apply_script( protocol , connection , config )",71,241
2,1,19,2,2,"slur_match@63-64@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","slur_match","slur_match( player , msg )",63,64
2,1,19,2,2,"grief_match@67-68@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","grief_match","grief_match( player , msg )",67,68
2,1,19,2,2,"aimbot_match@71-72@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","aimbot_match","aimbot_match( player , msg )",71,72
10,2,31,2,10,"badmin@76-85@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","badmin","badmin( connection , var = None )",76,85
8,1,71,2,8,"investigate@89-96@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","investigate","investigate( connection , player )",89,96
87,39,439,3,93,"score_grief@99-191@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","score_grief","score_grief( connection , player , time = None )",99,191
16,10,127,1,16,"check_percent@194-209@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","check_percent","check_percent( self )",194,209
2,1,13,1,2,"apply_script.send_slur_nick@213-214@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","apply_script.send_slur_nick","apply_script.send_slur_nick( connection )",213,214
15,4,84,3,15,"apply_script.badmin_punish@216-230@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","apply_script.badmin_punish","apply_script.badmin_punish( connection , punishment = 'warn' , reason = 'Being a meany face' )",216,230
4,3,42,3,4,"apply_script.on_chat@234-237@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","apply_script.on_chat","apply_script.on_chat( self , value , global_message )",234,237
65,17,378,4,71,"apply_script.on_votekick_start@241-311@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","apply_script.on_votekick_start","apply_script.on_votekick_start( self , connection , player , reason = None )",241,311
8,1,33,3,102,"apply_script@212-313@./piqueserver\scripts\badmin.py","./piqueserver\scripts\badmin.py","apply_script","apply_script( protocol , connection , config )",212,313
